Identifier	Character	Dialogue	Filename	Line Number	Ren'Py Script
kokiri_start_6da94eb9	l	This is all pretty strange but see you there! Or so I hope...	game/script/kokiri.rpy	9	l "[what]"
kokiri_start_88619b0e	n	Lilith hangs up the phone and you immediatly start seeking every nook and cranny of your house for something that would make for good food on a picknick.	game/script/kokiri.rpy	10	n "[what]"
kokiri_start_bd0bca1e	l	When you're done you drive to the Kokiri woods, hoping that things will be different there. You arrive in the woods.	game/script/kokiri.rpy	11	l "[what]"
kokiri_hillSit_685273cb	n	The woods are located on top of a hill, from where you are now standing you can see most of the village where all your past dates took place.	game/script/kokiri.rpy	24	n "[what]"
kokiri_hillSit_e109129e	l	Oh hey, I see you already found this place, it has a really great view. Nice work [name]!	game/script/kokiri.rpy	25	l "[what]"
kokiri_hillSit_50e7cb51	n	Lilith gives you a playful pat on the back as she places her picknick blanket down on the ground.	game/script/kokiri.rpy	26	n "[what]"
kokiri_hillSit_4fbba151	n	The both of you start placing down all the food on the blanket, when you're both finished you sit down on it.	game/script/kokiri.rpy	27	n "[what]"
kokiri_hillSit_5f7dbefe	l	You know, this is really a beautiful view of the village we've got from here...	game/script/kokiri.rpy	28	l "[what]"
kokiri_hillSit_b02347f9	l	But how did you know about this place? I always gave it that name when I was a kid but I never told anyone.	game/script/kokiri.rpy	29	l "[what]"
kokiri_hillSit_4583ae65	l	What's all of this about?	game/script/kokiri.rpy	30	l "[what]"
kokiri_altSit_ab106dec	n	Just as you stand there looking around for a decent alternate spot to sit at you notice Lilith. Since she practically grew up in these woods you decide it might be a good idea to ask her for a decent spot to have your picknick with her. She first suggests the hill but you shake your head and tell her that she will soon understand why that might not be the best idea.	game/script/kokiri.rpy	36	n "[what]"
kokiri_altSit_398dd1a3	l	Well, that one spot over there is also a good spot to sit, we just won't have a view overlooking the town as the hill kind of blocks it. But that doesn't mean we can't have a good time, right?	game/script/kokiri.rpy	40	l "[what]"
kokiri_altSit_3307c9a4	n	She chuckles but the chuckles have a slight nervosity to them, which is very understandable giving the current situation.	game/script/kokiri.rpy	43	n "[what]"
kokiri_altSit_aea0677d	n	You and Lilith walk over to the spot she pointed at and place the picknick-blanket on the ground. And the two of you begin to place all kinds of food on it.	game/script/kokiri.rpy	44	n "[what]"
kokiri_altSit_cc38d3a7	l	You know, I'm really glad to be back here..	game/script/kokiri.rpy	45	l "[what]"
kokiri_altSit_b02347f9	l	But how did you know about this place? I always gave it that name when I was a kid but I never told anyone.	game/script/kokiri.rpy	46	l "[what]"
kokiri_altSit_4583ae65	l	What's all of this about?	game/script/kokiri.rpy	47	l "[what]"
kokiri_explanation_groundhog_a797f341	n	Lilith watches you with a sceptic look in her eyes.	game/script/kokiri.rpy	65	n "[what]"
kokiri_explanation_groundhog_c7896834	l	You know, when you told me that story over the phone I might have believed you but now I somehow can tell you're not telling the truth if that makes sense.	game/script/kokiri.rpy	66	l "[what]"
kokiri_explanation_groundhog_0559b59a	l	So what is this all really about?	game/script/kokiri.rpy	67	l "[what]"
kokiri_explanation_psychic_a797f341	n	Lilith watches you with a sceptic look in her eyes.	game/script/kokiri.rpy	71	n "[what]"
kokiri_explanation_psychic_c7896834	l	You know, when you told me that story over the phone I might have believed you but now I somehow can tell you're not telling the truth if that makes sense.	game/script/kokiri.rpy	72	l "[what]"
kokiri_explanation_psychic_0559b59a	l	So what is this all really about?	game/script/kokiri.rpy	73	l "[what]"
kokiri_explanation_game_94e469ca	n	Lilith shifts her position for a moment and gives you an honest smile.	game/script/kokiri.rpy	76	n "[what]"
kokiri_explanation_game_48d3fcc5	l	That actually makes quite a bit of sense, It wouldn't be too impossible to make a game and let every character in it believe that they are real, in fact that's most games isn't it?	game/script/kokiri.rpy	77	l "[what]"
kokiri_explanation_game_88ca3a69	l	Most characters never break forth walls, nowadays it seems to be more and more popular but most game designers try to not make the experience shatter your immersion too much.	game/script/kokiri.rpy	78	l "[what]"
kokiri_explanation_game_9a48f303	l	So, are you the one who is playing this game?	game/script/kokiri.rpy	79	l "[what]"
kokiri_explanation_game_ac29c74b	n	Lilith scratches her head as if she is trying to comprehend what you are saying.	game/script/kokiri.rpy	82	n "[what]"
kokiri_explanation_game_59585771	l	So, what you are saying is that the you I'm seeing in front of me isn't the real you but some sort of "filtered" version because of restrictions in what you can tell me?	game/script/kokiri.rpy	83	l "[what]"
kokiri_explanation_game_c3772a17	l	So, for example, is [name] even your real name?	game/script/kokiri.rpy	84	l "[what]"
kokiri_explanation_game_09b1bc6e		Filler	game/script/kokiri.rpy	88	"[what]"
kokiri_explanation_game_notRealName_b4e34c08	l	Oh, so what is your real name then?	game/script/kokiri.rpy	99	l "[what]"
kokiri_explanation_game_notRealName_0897993b	l	Well, it's nice to finally meet you for real [name_real]!	game/script/kokiri.rpy	101	l "[what]"
kokiri_explanation_game_notRealName_6fdb5e0d	l	Lilith gives you a big smile.	game/script/kokiri.rpy	102	l "[what]"
kokiri_explanation_game_notRealName_beda7918	l	Although, haven't I met you for real already?	game/script/kokiri.rpy	103	l "[what]"
kokiri_explanation_game_notRealName_d22724e0	l	After all, even if you had a fake name, you still are the one who is in control of [name].	game/script/kokiri.rpy	104	l "[what]"
kokiri_explanation_game_notRealName_47d896d4	l	So, the way how you treated me on this date and on the previous ones is still a reflection of you as a real person.	game/script/kokiri.rpy	105	l "[what]"
kokiri_explanation_game_notRealName_26ad736b	l	It all means something, even if you didn't think it did.	game/script/kokiri.rpy	106	l "[what]"
kokiri_explanation_game_notRealName_950488a2	l	Even if you did something to just have fun in a videogame or to see what it would do, that still says something about you as a person.	game/script/kokiri.rpy	107	l "[what]"
kokiri_explanation_game_notRealName_36324e6f	l	Sometimes we hide behind the roles we play to make actions that would not be acceptable to ourselves and others if our true self would make them.	game/script/kokiri.rpy	108	l "[what]"
kokiri_explanation_game_notRealName_31313c7b	l	That's why it might feel scary to some if they catch a glimpse of themselves in the reflection of their screen. Because it's someone they don't recognise.<br/>Do you ever feel like that, {player.real}?...	game/script/kokiri.rpy	109	l "[what]"
kokiri_explanation_game_notRealName_d7378f99	l	All these different roles form a web of half-truths and lies, and in the center of it all you can find our true self.	game/script/kokiri.rpy	110	l "[what]"
kokiri_explanation_game_notRealName_bf88e380	l	Not the self we think we are, not the self others see us as, but the self we inevitably are.	game/script/kokiri.rpy	111	l "[what]"
kokiri_explanation_game_notRealName_73489b33	l	Speaking about that self, what do you really do for a living? I'd like to get to know you better, the one playing this game.	game/script/kokiri.rpy	113	l "[what]"
kokiri_explanation_game_notRealName_25600829	l	Ah so you are also a teacher? That's really cool! 	game/script/kokiri.rpy	116	l "[what]"
kokiri_explanation_game_notRealName_40adfc20	l	Ah so you {player.job} for a living? That's interesting!	game/script/kokiri.rpy	119	l "[what]"
kokiri_explanation_game_notRealName_e99eb777	l	Have I ever mentioned what I do for a living? 	game/script/kokiri.rpy	120	l "[what]"
kokiri_explanation_game_notRealName_cd9aa530	l	I actually teach the first year of our town's elementary school.	game/script/kokiri.rpy	124	l "[what]"
kokiri_explanation_game_notRealName_fb533fed	l	I just love working with those kids and helping them out as best as I can.	game/script/kokiri.rpy	125	l "[what]"
kokiri_explanation_game_notRealName_cf860f00	l	Thanks, [name_real]!	game/script/kokiri.rpy	130	l "[what]"
kokiri_explanation_game_notRealName_279673d6	l	Oh I see, so you have already spoken to me here?	game/script/kokiri.rpy	135	l "[what]"
kokiri_explanation_game_notRealName_09b1bc6e		Filler	game/script/kokiri.rpy	140	"[what]"
kokiri_explanation_game_notRealName_09b1bc6e_1		Filler	game/script/kokiri.rpy	143	"[what]"
kokiri_explanation_game_notRealName_09b1bc6e_2		Filler	game/script/kokiri.rpy	147	"[what]"
kokiri_explanation_game_playerIdentity_a3011e94	l	It's pretty strange to be told that you're in a game but I'm glad you are the player, you seem more than capable enough to do what you need to do.	game/script/kokiri.rpy	164	l "[what]"
kokiri_explanation_game_playerIdentity_b987279e	l	She pauses for a moment and then continues.	game/script/kokiri.rpy	166	l "[what]"
kokiri_explanation_game_playerIdentity_19a3f31b	n	Now that I think about it, what is it you've got to do in this game?	game/script/kokiri.rpy	167	n "[what]"
kokiri_explanation_game_playerIdentity_aef2a05e	l	Well, what do you mean with a "succesful" date?	game/script/kokiri.rpy	182	l "[what]"
kokiri_explanation_game_playerIdentity_36f408b6		Filler.	game/script/kokiri.rpy	198	"[what]"
kokiri_explanation_game_playerIdentity_6f12f758	l	I see...	game/script/kokiri.rpy	202	l "[what]"
kokiri_explanation_game_playerIdentity_19542ce7	n	Lilith scratches her chin, she seems to be deep in thought for a moment.	game/script/kokiri.rpy	203	n "[what]"
kokiri_explanation_game_playerIdentity_f830f4fb	l	That actually is quite a good idea.	game/script/kokiri.rpy	204	l "[what]"
kokiri_explanation_game_playerIdentity_23a38388	l	I've been thinking about something like this for quite a while.	game/script/kokiri.rpy	205	l "[what]"
kokiri_explanation_game_playerIdentity_62828190	l	If you read a book, close it halfway and make up your own story, is it any less valid than the original?	game/script/kokiri.rpy	206	l "[what]"
kokiri_explanation_game_playerIdentity_cfcf8efe	l	Exactly, and that's why creating your own version of this game could be really interesting. You can take the elements you like and put your own spin on it.	game/script/kokiri.rpy	210	l "[what]"
kokiri_explanation_game_playerIdentity_1172b3de	l	So, do you have any ideas on how you want to approach this? How would you create your own version of this world?	game/script/kokiri.rpy	211	l "[what]"
kokiri_explanation_game_playerIdentity_bf3f9200	l	I'd love to see that!	game/script/kokiri.rpy	214	l "[what]"
kokiri_explanation_game_playerIdentity_4a967562	l	I really enjoy playing games, lately I haven't had too much time since I'm constantly busy grading the tests of my students.	game/script/kokiri.rpy	215	l "[what]"
kokiri_explanation_game_playerIdentity_3cceaf0d	l	I do try to take some time of for myself though, so don't worry about that. Otherwise I wouldn't be here, would I?	game/script/kokiri.rpy	216	l "[what]"
kokiri_explanation_game_playerIdentity_9b6c8f4f	l	I've been playtesting a lot of my sister's games though! They are fairly short and purely textbased.	game/script/kokiri.rpy	217	l "[what]"
kokiri_explanation_game_playerIdentity_a2a2fda4	l	Something like that would probably be pretty easy to make if you wanted to make your own game, atleast it would be easier than the other options.	game/script/kokiri.rpy	218	l "[what]"
kokiri_explanation_game_playerIdentity_f323ecd1	l	Although I can imagine the writing could be a bit hard, just thinking about how the game we are currently in is working is making my head hurt slightly.	game/script/kokiri.rpy	219	l "[what]"
kokiri_explanation_game_playerIdentity_022a29b3	l	What would you want the story to be like?	game/script/kokiri.rpy	225	l "[what]"
kokiri_explanation_game_playerIdentity_a3ef3442	l	Actually, don't tell me, I'd much rather see it for myself once you created that world. That way it will be a suprise.	game/script/kokiri.rpy	226	l "[what]"
kokiri_explanation_game_playerIdentity_09b1bc6e		Filler	game/script/kokiri.rpy	231	"[what]"
kokiri_explanation_game_playerIdentity_f141d92e	l	And what if it was?	game/script/kokiri.rpy	236	l "[what]"
kokiri_explanation_game_playerIdentity_bf1c0f6d	l	What if somehow, after you made up the entire half of the story, it was exactly what the author wrote?	game/script/kokiri.rpy	237	l "[what]"
